image_id,shape_id,shape_name,a,b,shape_center_x,shape_center_y,alpha,shape_color,image_binary_code,shape_color_word
11873,0,Ellipse,12,16,6,38,60,"(0, 255, 0)",10000110011101,green
11874,0,Parallelogram,12,16,6,38,60,"(0, 255, 0)",01000110011101,green
11875,0,Parallelogram,12,16,6,38,60,"(0, 255, 0)",11000110011101,green
11876,0,Ellipse,12,16,22,38,60,"(0, 255, 0)",00100110011101,green
11877,0,Ellipse,12,16,22,38,60,"(0, 255, 0)",10100110011101,green
11878,0,Parallelogram,12,16,22,38,60,"(0, 255, 0)",01100110011101,green
11879,0,Parallelogram,12,16,22,38,60,"(0, 255, 0)",11100110011101,green
11880,0,Ellipse,12,16,38,38,60,"(0, 255, 0)",00010110011101,green
11881,0,Ellipse,12,16,38,38,60,"(0, 255, 0)",10010110011101,green
11882,0,Parallelogram,12,16,38,38,60,"(0, 255, 0)",01010110011101,green
11883,0,Parallelogram,12,16,38,38,60,"(0, 255, 0)",11010110011101,green
11884,0,Ellipse,12,16,54,38,60,"(0, 255, 0)",00110110011101,green
11885,0,Ellipse,12,16,54,38,60,"(0, 255, 0)",10110110011101,green
11886,0,Parallelogram,12,16,54,38,60,"(0, 255, 0)",01110110011101,green
11887,0,Parallelogram,12,16,54,38,60,"(0, 255, 0)",11110110011101,green
11888,0,Ellipse,12,16,6,54,60,"(0, 255, 0)",00001110011101,green
11889,0,Ellipse,12,16,6,54,60,"(0, 255, 0)",10001110011101,green
11890,0,Parallelogram,12,16,6,54,60,"(0, 255, 0)",01001110011101,green
11891,0,Parallelogram,12,16,6,54,60,"(0, 255, 0)",11001110011101,green
11892,0,Ellipse,12,16,22,54,60,"(0, 255, 0)",00101110011101,green
11893,0,Ellipse,12,16,22,54,60,"(0, 255, 0)",10101110011101,green
11894,0,Parallelogram,12,16,22,54,60,"(0, 255, 0)",01101110011101,green
11895,0,Parallelogram,12,16,22,54,60,"(0, 255, 0)",11101110011101,green
11896,0,Ellipse,12,16,38,54,60,"(0, 255, 0)",00011110011101,green
11897,0,Ellipse,12,16,38,54,60,"(0, 255, 0)",10011110011101,green
11898,0,Parallelogram,12,16,38,54,60,"(0, 255, 0)",01011110011101,green
11899,0,Parallelogram,12,16,38,54,60,"(0, 255, 0)",11011110011101,green
11900,0,Ellipse,12,16,54,54,60,"(0, 255, 0)",00111110011101,green
11901,0,Ellipse,12,16,54,54,60,"(0, 255, 0)",10111110011101,green
11902,0,Parallelogram,12,16,54,54,60,"(0, 255, 0)",01111110011101,green
11903,0,Parallelogram,12,16,54,54,60,"(0, 255, 0)",11111110011101,green
11904,0,Ellipse,12,16,6,6,60,"(0, 0, 255)",00000001011101,red
11905,0,Ellipse,12,16,6,6,60,"(0, 0, 255)",10000001011101,red
11906,0,Parallelogram,12,16,6,6,60,"(0, 0, 255)",01000001011101,red
11907,0,Parallelogram,12,16,6,6,60,"(0, 0, 255)",11000001011101,red
11908,0,Ellipse,12,16,22,6,60,"(0, 0, 255)",00100001011101,red
11909,0,Ellipse,12,16,22,6,60,"(0, 0, 255)",10100001011101,red
11910,0,Parallelogram,12,16,22,6,60,"(0, 0, 255)",01100001011101,red
11911,0,Parallelogram,12,16,22,6,60,"(0, 0, 255)",11100001011101,red
11912,0,Ellipse,12,16,38,6,60,"(0, 0, 255)",00010001011101,red
11913,0,Ellipse,12,16,38,6,60,"(0, 0, 255)",10010001011101,red
11914,0,Parallelogram,12,16,38,6,60,"(0, 0, 255)",01010001011101,red
11915,0,Parallelogram,12,16,38,6,60,"(0, 0, 255)",11010001011101,red
11916,0,Ellipse,12,16,54,6,60,"(0, 0, 255)",00110001011101,red
11917,0,Ellipse,12,16,54,6,60,"(0, 0, 255)",10110001011101,red
11918,0,Parallelogram,12,16,54,6,60,"(0, 0, 255)",01110001011101,red
11919,0,Parallelogram,12,16,54,6,60,"(0, 0, 255)",11110001011101,red
11920,0,Ellipse,12,16,6,22,60,"(0, 0, 255)",00001001011101,red
11921,0,Ellipse,12,16,6,22,60,"(0, 0, 255)",10001001011101,red
11922,0,Parallelogram,12,16,6,22,60,"(0, 0, 255)",01001001011101,red
11923,0,Parallelogram,12,16,6,22,60,"(0, 0, 255)",11001001011101,red
11924,0,Ellipse,12,16,22,22,60,"(0, 0, 255)",00101001011101,red
11925,0,Ellipse,12,16,22,22,60,"(0, 0, 255)",10101001011101,red
11926,0,Parallelogram,12,16,22,22,60,"(0, 0, 255)",01101001011101,red
11927,0,Parallelogram,12,16,22,22,60,"(0, 0, 255)",11101001011101,red
11928,0,Ellipse,12,16,38,22,60,"(0, 0, 255)",00011001011101,red
11929,0,Ellipse,12,16,38,22,60,"(0, 0, 255)",10011001011101,red
11930,0,Parallelogram,12,16,38,22,60,"(0, 0, 255)",01011001011101,red
11931,0,Parallelogram,12,16,38,22,60,"(0, 0, 255)",11011001011101,red
11932,0,Ellipse,12,16,54,22,60,"(0, 0, 255)",00111001011101,red
11933,0,Ellipse,12,16,54,22,60,"(0, 0, 255)",10111001011101,red
11934,0,Parallelogram,12,16,54,22,60,"(0, 0, 255)",01111001011101,red
11935,0,Parallelogram,12,16,54,22,60,"(0, 0, 255)",11111001011101,red
11936,0,Ellipse,12,16,6,38,60,"(0, 0, 255)",00000101011101,red
11937,0,Ellipse,12,16,6,38,60,"(0, 0, 255)",10000101011101,red
11938,0,Parallelogram,12,16,6,38,60,"(0, 0, 255)",01000101011101,red
11939,0,Parallelogram,12,16,6,38,60,"(0, 0, 255)",11000101011101,red
11940,0,Ellipse,12,16,22,38,60,"(0, 0, 255)",00100101011101,red
11941,0,Ellipse,12,16,22,38,60,"(0, 0, 255)",10100101011101,red
11942,0,Parallelogram,12,16,22,38,60,"(0, 0, 255)",01100101011101,red
11943,0,Parallelogram,12,16,22,38,60,"(0, 0, 255)",11100101011101,red
11944,0,Ellipse,12,16,38,38,60,"(0, 0, 255)",00010101011101,red
11945,0,Ellipse,12,16,38,38,60,"(0, 0, 255)",10010101011101,red
11946,0,Parallelogram,12,16,38,38,60,"(0, 0, 255)",01010101011101,red
11947,0,Parallelogram,12,16,38,38,60,"(0, 0, 255)",11010101011101,red
11948,0,Ellipse,12,16,54,38,60,"(0, 0, 255)",00110101011101,red
11949,0,Ellipse,12,16,54,38,60,"(0, 0, 255)",10110101011101,red
11950,0,Parallelogram,12,16,54,38,60,"(0, 0, 255)",01110101011101,red
11951,0,Parallelogram,12,16,54,38,60,"(0, 0, 255)",11110101011101,red
11952,0,Ellipse,12,16,6,54,60,"(0, 0, 255)",00001101011101,red
11953,0,Ellipse,12,16,6,54,60,"(0, 0, 255)",10001101011101,red
11954,0,Parallelogram,12,16,6,54,60,"(0, 0, 255)",01001101011101,red
11955,0,Parallelogram,12,16,6,54,60,"(0, 0, 255)",11001101011101,red
11956,0,Ellipse,12,16,22,54,60,"(0, 0, 255)",00101101011101,red
11957,0,Ellipse,12,16,22,54,60,"(0, 0, 255)",10101101011101,red
11958,0,Parallelogram,12,16,22,54,60,"(0, 0, 255)",01101101011101,red
11959,0,Parallelogram,12,16,22,54,60,"(0, 0, 255)",11101101011101,red
11960,0,Ellipse,12,16,38,54,60,"(0, 0, 255)",00011101011101,red
11961,0,Ellipse,12,16,38,54,60,"(0, 0, 255)",10011101011101,red
11962,0,Parallelogram,12,16,38,54,60,"(0, 0, 255)",01011101011101,red
11963,0,Parallelogram,12,16,38,54,60,"(0, 0, 255)",11011101011101,red
11964,0,Ellipse,12,16,54,54,60,"(0, 0, 255)",00111101011101,red
11965,0,Ellipse,12,16,54,54,60,"(0, 0, 255)",10111101011101,red
11966,0,Parallelogram,12,16,54,54,60,"(0, 0, 255)",01111101011101,red
11967,0,Parallelogram,12,16,54,54,60,"(0, 0, 255)",11111101011101,red
11968,0,Ellipse,12,16,6,6,60,"(255, 255, 255)",00000011011101,white
11969,0,Ellipse,12,16,6,6,60,"(255, 255, 255)",10000011011101,white
11970,0,Parallelogram,12,16,6,6,60,"(255, 255, 255)",01000011011101,white
11971,0,Parallelogram,12,16,6,6,60,"(255, 255, 255)",11000011011101,white
11972,0,Ellipse,12,16,22,6,60,"(255, 255, 255)",00100011011101,white
11973,0,Ellipse,12,16,22,6,60,"(255, 255, 255)",10100011011101,white
11974,0,Parallelogram,12,16,22,6,60,"(255, 255, 255)",01100011011101,white
11975,0,Parallelogram,12,16,22,6,60,"(255, 255, 255)",11100011011101,white
11976,0,Ellipse,12,16,38,6,60,"(255, 255, 255)",00010011011101,white
11977,0,Ellipse,12,16,38,6,60,"(255, 255, 255)",10010011011101,white
11978,0,Parallelogram,12,16,38,6,60,"(255, 255, 255)",01010011011101,white
11979,0,Parallelogram,12,16,38,6,60,"(255, 255, 255)",11010011011101,white
11980,0,Ellipse,12,16,54,6,60,"(255, 255, 255)",00110011011101,white
11981,0,Ellipse,12,16,54,6,60,"(255, 255, 255)",10110011011101,white
11982,0,Parallelogram,12,16,54,6,60,"(255, 255, 255)",01110011011101,white
11983,0,Parallelogram,12,16,54,6,60,"(255, 255, 255)",11110011011101,white
11984,0,Ellipse,12,16,6,22,60,"(255, 255, 255)",00001011011101,white
11985,0,Ellipse,12,16,6,22,60,"(255, 255, 255)",10001011011101,white
11986,0,Parallelogram,12,16,6,22,60,"(255, 255, 255)",01001011011101,white
11987,0,Parallelogram,12,16,6,22,60,"(255, 255, 255)",11001011011101,white
11988,0,Ellipse,12,16,22,22,60,"(255, 255, 255)",00101011011101,white
11989,0,Ellipse,12,16,22,22,60,"(255, 255, 255)",10101011011101,white
11990,0,Parallelogram,12,16,22,22,60,"(255, 255, 255)",01101011011101,white
11991,0,Parallelogram,12,16,22,22,60,"(255, 255, 255)",11101011011101,white
11992,0,Ellipse,12,16,38,22,60,"(255, 255, 255)",00011011011101,white
11993,0,Ellipse,12,16,38,22,60,"(255, 255, 255)",10011011011101,white
11994,0,Parallelogram,12,16,38,22,60,"(255, 255, 255)",01011011011101,white
11995,0,Parallelogram,12,16,38,22,60,"(255, 255, 255)",11011011011101,white
11996,0,Ellipse,12,16,54,22,60,"(255, 255, 255)",00111011011101,white
11997,0,Ellipse,12,16,54,22,60,"(255, 255, 255)",10111011011101,white
11998,0,Parallelogram,12,16,54,22,60,"(255, 255, 255)",01111011011101,white
11999,0,Parallelogram,12,16,54,22,60,"(255, 255, 255)",11111011011101,white
12000,0,Ellipse,12,16,6,38,60,"(255, 255, 255)",00000111011101,white
12001,0,Ellipse,12,16,6,38,60,"(255, 255, 255)",10000111011101,white
12002,0,Parallelogram,12,16,6,38,60,"(255, 255, 255)",01000111011101,white
12003,0,Parallelogram,12,16,6,38,60,"(255, 255, 255)",11000111011101,white
12004,0,Ellipse,12,16,22,38,60,"(255, 255, 255)",00100111011101,white
12005,0,Ellipse,12,16,22,38,60,"(255, 255, 255)",10100111011101,white
12006,0,Parallelogram,12,16,22,38,60,"(255, 255, 255)",01100111011101,white
12007,0,Parallelogram,12,16,22,38,60,"(255, 255, 255)",11100111011101,white
12008,0,Ellipse,12,16,38,38,60,"(255, 255, 255)",00010111011101,white
12009,0,Ellipse,12,16,38,38,60,"(255, 255, 255)",10010111011101,white
12010,0,Parallelogram,12,16,38,38,60,"(255, 255, 255)",01010111011101,white
12011,0,Parallelogram,12,16,38,38,60,"(255, 255, 255)",11010111011101,white
12012,0,Ellipse,12,16,54,38,60,"(255, 255, 255)",00110111011101,white
12013,0,Ellipse,12,16,54,38,60,"(255, 255, 255)",10110111011101,white
12014,0,Parallelogram,12,16,54,38,60,"(255, 255, 255)",01110111011101,white
12015,0,Parallelogram,12,16,54,38,60,"(255, 255, 255)",11110111011101,white
12016,0,Ellipse,12,16,6,54,60,"(255, 255, 255)",00001111011101,white
12017,0,Ellipse,12,16,6,54,60,"(255, 255, 255)",10001111011101,white
12018,0,Parallelogram,12,16,6,54,60,"(255, 255, 255)",01001111011101,white
12019,0,Parallelogram,12,16,6,54,60,"(255, 255, 255)",11001111011101,white
12020,0,Ellipse,12,16,22,54,60,"(255, 255, 255)",00101111011101,white
12021,0,Ellipse,12,16,22,54,60,"(255, 255, 255)",10101111011101,white
12022,0,Parallelogram,12,16,22,54,60,"(255, 255, 255)",01101111011101,white
12023,0,Parallelogram,12,16,22,54,60,"(255, 255, 255)",11101111011101,white
12024,0,Ellipse,12,16,38,54,60,"(255, 255, 255)",00011111011101,white
12025,0,Ellipse,12,16,38,54,60,"(255, 255, 255)",10011111011101,white
12026,0,Parallelogram,12,16,38,54,60,"(255, 255, 255)",01011111011101,white
12027,0,Parallelogram,12,16,38,54,60,"(255, 255, 255)",11011111011101,white
12028,0,Ellipse,12,16,54,54,60,"(255, 255, 255)",00111111011101,white
12029,0,Ellipse,12,16,54,54,60,"(255, 255, 255)",10111111011101,white
12030,0,Parallelogram,12,16,54,54,60,"(255, 255, 255)",01111111011101,white
12031,0,Parallelogram,12,16,54,54,60,"(255, 255, 255)",11111111011101,white
12032,0,Ellipse,16,16,6,6,60,"(255, 0, 0)",00000000111101,blue
12033,0,Ellipse,16,16,6,6,60,"(255, 0, 0)",10000000111101,blue
12034,0,Parallelogram,16,16,6,6,60,"(255, 0, 0)",01000000111101,blue
12035,0,Parallelogram,16,16,6,6,60,"(255, 0, 0)",11000000111101,blue
12036,0,Ellipse,16,16,22,6,60,"(255, 0, 0)",00100000111101,blue
12037,0,Ellipse,16,16,22,6,60,"(255, 0, 0)",10100000111101,blue
12038,0,Parallelogram,16,16,22,6,60,"(255, 0, 0)",01100000111101,blue
12039,0,Parallelogram,16,16,22,6,60,"(255, 0, 0)",11100000111101,blue
12040,0,Ellipse,16,16,38,6,60,"(255, 0, 0)",00010000111101,blue
12041,0,Ellipse,16,16,38,6,60,"(255, 0, 0)",10010000111101,blue
12042,0,Parallelogram,16,16,38,6,60,"(255, 0, 0)",01010000111101,blue
12043,0,Parallelogram,16,16,38,6,60,"(255, 0, 0)",11010000111101,blue
12044,0,Ellipse,16,16,54,6,60,"(255, 0, 0)",00110000111101,blue
12045,0,Ellipse,16,16,54,6,60,"(255, 0, 0)",10110000111101,blue
12046,0,Parallelogram,16,16,54,6,60,"(255, 0, 0)",01110000111101,blue
12047,0,Parallelogram,16,16,54,6,60,"(255, 0, 0)",11110000111101,blue
12048,0,Ellipse,16,16,6,22,60,"(255, 0, 0)",00001000111101,blue
12049,0,Ellipse,16,16,6,22,60,"(255, 0, 0)",10001000111101,blue
12050,0,Parallelogram,16,16,6,22,60,"(255, 0, 0)",01001000111101,blue
12051,0,Parallelogram,16,16,6,22,60,"(255, 0, 0)",11001000111101,blue
12052,0,Ellipse,16,16,22,22,60,"(255, 0, 0)",00101000111101,blue
12053,0,Ellipse,16,16,22,22,60,"(255, 0, 0)",10101000111101,blue
12054,0,Parallelogram,16,16,22,22,60,"(255, 0, 0)",01101000111101,blue
12055,0,Parallelogram,16,16,22,22,60,"(255, 0, 0)",11101000111101,blue
12056,0,Ellipse,16,16,38,22,60,"(255, 0, 0)",00011000111101,blue
12057,0,Ellipse,16,16,38,22,60,"(255, 0, 0)",10011000111101,blue
12058,0,Parallelogram,16,16,38,22,60,"(255, 0, 0)",01011000111101,blue
12059,0,Parallelogram,16,16,38,22,60,"(255, 0, 0)",11011000111101,blue
12060,0,Ellipse,16,16,54,22,60,"(255, 0, 0)",00111000111101,blue
12061,0,Ellipse,16,16,54,22,60,"(255, 0, 0)",10111000111101,blue
12062,0,Parallelogram,16,16,54,22,60,"(255, 0, 0)",01111000111101,blue
12063,0,Parallelogram,16,16,54,22,60,"(255, 0, 0)",11111000111101,blue
12064,0,Ellipse,16,16,6,38,60,"(255, 0, 0)",00000100111101,blue
12065,0,Ellipse,16,16,6,38,60,"(255, 0, 0)",10000100111101,blue
12066,0,Parallelogram,16,16,6,38,60,"(255, 0, 0)",01000100111101,blue
12067,0,Parallelogram,16,16,6,38,60,"(255, 0, 0)",11000100111101,blue
12068,0,Ellipse,16,16,22,38,60,"(255, 0, 0)",00100100111101,blue
12069,0,Ellipse,16,16,22,38,60,"(255, 0, 0)",10100100111101,blue
12070,0,Parallelogram,16,16,22,38,60,"(255, 0, 0)",01100100111101,blue
12071,0,Parallelogram,16,16,22,38,60,"(255, 0, 0)",11100100111101,blue
12072,0,Ellipse,16,16,38,38,60,"(255, 0, 0)",00010100111101,blue
12073,0,Ellipse,16,16,38,38,60,"(255, 0, 0)",10010100111101,blue
12074,0,Parallelogram,16,16,38,38,60,"(255, 0, 0)",01010100111101,blue
12075,0,Parallelogram,16,16,38,38,60,"(255, 0, 0)",11010100111101,blue
12076,0,Ellipse,16,16,54,38,60,"(255, 0, 0)",00110100111101,blue
12077,0,Ellipse,16,16,54,38,60,"(255, 0, 0)",10110100111101,blue
12078,0,Parallelogram,16,16,54,38,60,"(255, 0, 0)",01110100111101,blue
12079,0,Parallelogram,16,16,54,38,60,"(255, 0, 0)",11110100111101,blue
12080,0,Ellipse,16,16,6,54,60,"(255, 0, 0)",00001100111101,blue
12081,0,Ellipse,16,16,6,54,60,"(255, 0, 0)",10001100111101,blue
12082,0,Parallelogram,16,16,6,54,60,"(255, 0, 0)",01001100111101,blue
12083,0,Parallelogram,16,16,6,54,60,"(255, 0, 0)",11001100111101,blue
12084,0,Ellipse,16,16,22,54,60,"(255, 0, 0)",00101100111101,blue
12085,0,Ellipse,16,16,22,54,60,"(255, 0, 0)",10101100111101,blue
12086,0,Parallelogram,16,16,22,54,60,"(255, 0, 0)",01101100111101,blue
12087,0,Parallelogram,16,16,22,54,60,"(255, 0, 0)",11101100111101,blue
12088,0,Ellipse,16,16,38,54,60,"(255, 0, 0)",00011100111101,blue
12089,0,Ellipse,16,16,38,54,60,"(255, 0, 0)",10011100111101,blue
12090,0,Parallelogram,16,16,38,54,60,"(255, 0, 0)",01011100111101,blue
12091,0,Parallelogram,16,16,38,54,60,"(255, 0, 0)",11011100111101,blue
12092,0,Ellipse,16,16,54,54,60,"(255, 0, 0)",00111100111101,blue
12093,0,Ellipse,16,16,54,54,60,"(255, 0, 0)",10111100111101,blue
12094,0,Parallelogram,16,16,54,54,60,"(255, 0, 0)",01111100111101,blue
12095,0,Parallelogram,16,16,54,54,60,"(255, 0, 0)",11111100111101,blue
12096,0,Ellipse,16,16,6,6,60,"(0, 255, 0)",00000010111101,green
12097,0,Ellipse,16,16,6,6,60,"(0, 255, 0)",10000010111101,green
12098,0,Parallelogram,16,16,6,6,60,"(0, 255, 0)",01000010111101,green
12099,0,Parallelogram,16,16,6,6,60,"(0, 255, 0)",11000010111101,green
12100,0,Ellipse,16,16,22,6,60,"(0, 255, 0)",00100010111101,green
12101,0,Ellipse,16,16,22,6,60,"(0, 255, 0)",10100010111101,green
12102,0,Parallelogram,16,16,22,6,60,"(0, 255, 0)",01100010111101,green
12103,0,Parallelogram,16,16,22,6,60,"(0, 255, 0)",11100010111101,green
12104,0,Ellipse,16,16,38,6,60,"(0, 255, 0)",00010010111101,green
12105,0,Ellipse,16,16,38,6,60,"(0, 255, 0)",10010010111101,green
12106,0,Parallelogram,16,16,38,6,60,"(0, 255, 0)",01010010111101,green
12107,0,Parallelogram,16,16,38,6,60,"(0, 255, 0)",11010010111101,green
12108,0,Ellipse,16,16,54,6,60,"(0, 255, 0)",00110010111101,green
12109,0,Ellipse,16,16,54,6,60,"(0, 255, 0)",10110010111101,green
12110,0,Parallelogram,16,16,54,6,60,"(0, 255, 0)",01110010111101,green
12111,0,Parallelogram,16,16,54,6,60,"(0, 255, 0)",11110010111101,green
12112,0,Ellipse,16,16,6,22,60,"(0, 255, 0)",00001010111101,green
12113,0,Ellipse,16,16,6,22,60,"(0, 255, 0)",10001010111101,green
12114,0,Parallelogram,16,16,6,22,60,"(0, 255, 0)",01001010111101,green
12115,0,Parallelogram,16,16,6,22,60,"(0, 255, 0)",11001010111101,green
12116,0,Ellipse,16,16,22,22,60,"(0, 255, 0)",00101010111101,green
12117,0,Ellipse,16,16,22,22,60,"(0, 255, 0)",10101010111101,green
12118,0,Parallelogram,16,16,22,22,60,"(0, 255, 0)",01101010111101,green
12119,0,Parallelogram,16,16,22,22,60,"(0, 255, 0)",11101010111101,green
12120,0,Ellipse,16,16,38,22,60,"(0, 255, 0)",00011010111101,green
12121,0,Ellipse,16,16,38,22,60,"(0, 255, 0)",10011010111101,green
12122,0,Parallelogram,16,16,38,22,60,"(0, 255, 0)",01011010111101,green
12123,0,Parallelogram,16,16,38,22,60,"(0, 255, 0)",11011010111101,green
12124,0,Ellipse,16,16,54,22,60,"(0, 255, 0)",00111010111101,green
12125,0,Ellipse,16,16,54,22,60,"(0, 255, 0)",10111010111101,green
12126,0,Parallelogram,16,16,54,22,60,"(0, 255, 0)",01111010111101,green
12127,0,Parallelogram,16,16,54,22,60,"(0, 255, 0)",11111010111101,green
12128,0,Ellipse,16,16,6,38,60,"(0, 255, 0)",00000110111101,green
12129,0,Ellipse,16,16,6,38,60,"(0, 255, 0)",10000110111101,green
12130,0,Parallelogram,16,16,6,38,60,"(0, 255, 0)",01000110111101,green
12131,0,Parallelogram,16,16,6,38,60,"(0, 255, 0)",11000110111101,green
12132,0,Ellipse,16,16,22,38,60,"(0, 255, 0)",00100110111101,green
12133,0,Ellipse,16,16,22,38,60,"(0, 255, 0)",10100110111101,green
12134,0,Parallelogram,16,16,22,38,60,"(0, 255, 0)",01100110111101,green
12135,0,Parallelogram,16,16,22,38,60,"(0, 255, 0)",11100110111101,green
12136,0,Ellipse,16,16,38,38,60,"(0, 255, 0)",00010110111101,green
12137,0,Ellipse,16,16,38,38,60,"(0, 255, 0)",10010110111101,green
12138,0,Parallelogram,16,16,38,38,60,"(0, 255, 0)",01010110111101,green
12139,0,Parallelogram,16,16,38,38,60,"(0, 255, 0)",11010110111101,green
12140,0,Ellipse,16,16,54,38,60,"(0, 255, 0)",00110110111101,green
12141,0,Ellipse,16,16,54,38,60,"(0, 255, 0)",10110110111101,green
12142,0,Parallelogram,16,16,54,38,60,"(0, 255, 0)",01110110111101,green
12143,0,Parallelogram,16,16,54,38,60,"(0, 255, 0)",11110110111101,green
12144,0,Ellipse,16,16,6,54,60,"(0, 255, 0)",00001110111101,green
12145,0,Ellipse,16,16,6,54,60,"(0, 255, 0)",10001110111101,green
12146,0,Parallelogram,16,16,6,54,60,"(0, 255, 0)",01001110111101,green
12147,0,Parallelogram,16,16,6,54,60,"(0, 255, 0)",11001110111101,green
12148,0,Ellipse,16,16,22,54,60,"(0, 255, 0)",00101110111101,green
12149,0,Ellipse,16,16,22,54,60,"(0, 255, 0)",10101110111101,green
12150,0,Parallelogram,16,16,22,54,60,"(0, 255, 0)",01101110111101,green
12151,0,Parallelogram,16,16,22,54,60,"(0, 255, 0)",11101110111101,green
12152,0,Ellipse,16,16,38,54,60,"(0, 255, 0)",00011110111101,green
12153,0,Ellipse,16,16,38,54,60,"(0, 255, 0)",10011110111101,green
12154,0,Parallelogram,16,16,38,54,60,"(0, 255, 0)",01011110111101,green
12155,0,Parallelogram,16,16,38,54,60,"(0, 255, 0)",11011110111101,green
12156,0,Ellipse,16,16,54,54,60,"(0, 255, 0)",00111110111101,green
12157,0,Ellipse,16,16,54,54,60,"(0, 255, 0)",10111110111101,green
12158,0,Parallelogram,16,16,54,54,60,"(0, 255, 0)",01111110111101,green
12159,0,Parallelogram,16,16,54,54,60,"(0, 255, 0)",11111110111101,green
12160,0,Ellipse,16,16,6,6,60,"(0, 0, 255)",00000001111101,red
12161,0,Ellipse,16,16,6,6,60,"(0, 0, 255)",10000001111101,red
12162,0,Parallelogram,16,16,6,6,60,"(0, 0, 255)",01000001111101,red
12163,0,Parallelogram,16,16,6,6,60,"(0, 0, 255)",11000001111101,red
12164,0,Ellipse,16,16,22,6,60,"(0, 0, 255)",00100001111101,red
12165,0,Ellipse,16,16,22,6,60,"(0, 0, 255)",10100001111101,red
12166,0,Parallelogram,16,16,22,6,60,"(0, 0, 255)",01100001111101,red
12167,0,Parallelogram,16,16,22,6,60,"(0, 0, 255)",11100001111101,red
12168,0,Ellipse,16,16,38,6,60,"(0, 0, 255)",00010001111101,red
12169,0,Ellipse,16,16,38,6,60,"(0, 0, 255)",10010001111101,red
12170,0,Parallelogram,16,16,38,6,60,"(0, 0, 255)",01010001111101,red
12171,0,Parallelogram,16,16,38,6,60,"(0, 0, 255)",11010001111101,red
12172,0,Ellipse,16,16,54,6,60,"(0, 0, 255)",00110001111101,red
12173,0,Ellipse,16,16,54,6,60,"(0, 0, 255)",10110001111101,red
12174,0,Parallelogram,16,16,54,6,60,"(0, 0, 255)",01110001111101,red
12175,0,Parallelogram,16,16,54,6,60,"(0, 0, 255)",11110001111101,red
12176,0,Ellipse,16,16,6,22,60,"(0, 0, 255)",00001001111101,red
12177,0,Ellipse,16,16,6,22,60,"(0, 0, 255)",10001001111101,red
12178,0,Parallelogram,16,16,6,22,60,"(0, 0, 255)",01001001111101,red
12179,0,Parallelogram,16,16,6,22,60,"(0, 0, 255)",11001001111101,red
12180,0,Ellipse,16,16,22,22,60,"(0, 0, 255)",00101001111101,red
12181,0,Ellipse,16,16,22,22,60,"(0, 0, 255)",10101001111101,red
12182,0,Parallelogram,16,16,22,22,60,"(0, 0, 255)",01101001111101,red
12183,0,Parallelogram,16,16,22,22,60,"(0, 0, 255)",11101001111101,red
12184,0,Ellipse,16,16,38,22,60,"(0, 0, 255)",00011001111101,red
12185,0,Ellipse,16,16,38,22,60,"(0, 0, 255)",10011001111101,red
12186,0,Parallelogram,16,16,38,22,60,"(0, 0, 255)",01011001111101,red
12187,0,Parallelogram,16,16,38,22,60,"(0, 0, 255)",11011001111101,red
12188,0,Ellipse,16,16,54,22,60,"(0, 0, 255)",00111001111101,red
12189,0,Ellipse,16,16,54,22,60,"(0, 0, 255)",10111001111101,red
12190,0,Parallelogram,16,16,54,22,60,"(0, 0, 255)",01111001111101,red
12191,0,Parallelogram,16,16,54,22,60,"(0, 0, 255)",11111001111101,red
12192,0,Ellipse,16,16,6,38,60,"(0, 0, 255)",00000101111101,red
12193,0,Ellipse,16,16,6,38,60,"(0, 0, 255)",10000101111101,red
12194,0,Parallelogram,16,16,6,38,60,"(0, 0, 255)",01000101111101,red
12195,0,Parallelogram,16,16,6,38,60,"(0, 0, 255)",11000101111101,red
12196,0,Ellipse,16,16,22,38,60,"(0, 0, 255)",00100101111101,red
12197,0,Ellipse,16,16,22,38,60,"(0, 0, 255)",10100101111101,red
12198,0,Parallelogram,16,16,22,38,60,"(0, 0, 255)",01100101111101,red
12199,0,Parallelogram,16,16,22,38,60,"(0, 0, 255)",11100101111101,red
12200,0,Ellipse,16,16,38,38,60,"(0, 0, 255)",00010101111101,red
12201,0,Ellipse,16,16,38,38,60,"(0, 0, 255)",10010101111101,red
12202,0,Parallelogram,16,16,38,38,60,"(0, 0, 255)",01010101111101,red
12203,0,Parallelogram,16,16,38,38,60,"(0, 0, 255)",11010101111101,red
12204,0,Ellipse,16,16,54,38,60,"(0, 0, 255)",00110101111101,red
12205,0,Ellipse,16,16,54,38,60,"(0, 0, 255)",10110101111101,red
12206,0,Parallelogram,16,16,54,38,60,"(0, 0, 255)",01110101111101,red
12207,0,Parallelogram,16,16,54,38,60,"(0, 0, 255)",11110101111101,red
12208,0,Ellipse,16,16,6,54,60,"(0, 0, 255)",00001101111101,red
12209,0,Ellipse,16,16,6,54,60,"(0, 0, 255)",10001101111101,red
12210,0,Parallelogram,16,16,6,54,60,"(0, 0, 255)",01001101111101,red
12211,0,Parallelogram,16,16,6,54,60,"(0, 0, 255)",11001101111101,red
12212,0,Ellipse,16,16,22,54,60,"(0, 0, 255)",00101101111101,red
12213,0,Ellipse,16,16,22,54,60,"(0, 0, 255)",10101101111101,red
12214,0,Parallelogram,16,16,22,54,60,"(0, 0, 255)",01101101111101,red
